timestamp,x,y,z,yaw
55.8000,19.870136,16.000000,2.000000,0.000000
55.9000,19.945062,16.000000,2.000000,0.000000
56.0000,20.019987,16.000000,2.000000,0.000000
56.1000,20.094912,16.000000,2.000000,0.000000
56.2000,20.169837,16.000000,2.000000,0.000000
56.3000,20.244762,16.000000,2.000000,0.000000
56.4000,20.319687,16.000000,2.000000,0.000000
56.5000,20.394613,16.000000,2.000000,0.000000
56.6000,20.469538,16.000000,2.000000,0.000000
56.7000,20.544463,16.000000,2.000000,0.000000
56.8000,20.619388,16.000000,2.000000,0.000000
56.9000,20.694313,16.000000,2.000000,0.000000
57.0000,20.769238,16.000000,2.000000,0.000000
57.1000,20.844164,16.000000,2.000000,0.000000
57.2000,20.919089,16.000000,2.000000,0.000000
57.3000,20.994014,16.000000,2.000000,0.000000
57.4000,21.068939,16.000000,2.000000,0.000000
57.5000,21.143864,16.000000,2.000000,0.000000
57.6000,21.218790,16.000000,2.000000,0.000000
57.7000,21.293715,16.000000,2.000000,0.000000
57.8000,21.368640,16.000000,2.000000,0.000000
57.9000,21.443565,16.000000,2.000000,0.000000
58.0000,21.518490,16.000000,2.000000,0.000000
58.1000,21.593415,16.000000,2.000000,0.000000
58.2000,21.668341,16.000000,2.000000,0.000000
58.3000,21.743266,16.000000,2.000000,0.000000
58.4000,21.818191,16.000000,2.000000,0.000000
58.5000,21.893116,16.000000,2.000000,0.000000
58.6000,21.968041,16.000000,2.000000,0.000000
58.7000,22.042966,16.000000,2.000000,0.000000
58.8000,22.117892,16.000000,2.000000,0.000000
58.9000,22.192817,16.000000,2.000000,0.000000
59.0000,22.267742,16.000000,2.000000,0.000000
59.1000,22.342667,16.000000,2.000000,0.000000
59.2000,22.417592,16.000000,2.000000,0.000000
59.3000,22.492517,16.000000,2.000000,0.000000
59.4000,22.567443,16.000000,2.000000,0.000000
59.5000,22.642368,16.000000,2.000000,0.000000
59.6000,22.717293,16.000000,2.000000,0.000000
59.7000,22.792218,16.000000,2.000000,0.000000
59.8000,22.867143,16.000000,2.000000,0.000000
59.9000,22.942069,16.000000,2.000000,0.000000
60.0000,23.016994,16.000000,2.000000,0.000000
60.1000,23.091919,16.000000,2.000000,0.000000
60.2000,23.166844,16.000000,2.000000,0.000000
60.3000,23.241769,16.000000,2.000000,0.000000
60.4000,23.316694,16.000000,2.000000,0.000000
60.5000,23.391620,16.000000,2.000000,0.000000
60.6000,23.466545,16.000000,2.000000,0.000000
60.7000,23.541470,16.000000,2.000000,0.000000
60.8000,23.616395,16.000000,2.000000,0.000000
60.9000,23.691320,16.000000,2.000000,0.000000
61.0000,23.766245,16.000000,2.000000,0.000000
61.1000,23.841171,16.000000,2.000000,0.000000
61.2000,23.916096,16.000000,2.000000,0.000000
61.3000,23.991021,16.000000,2.000000,0.000000
61.4000,24.065946,16.000000,2.000000,0.000000
61.5000,24.140871,16.000000,2.000000,0.000000
61.6000,24.215797,16.000000,2.000000,0.000000
61.7000,24.290722,16.000000,2.000000,0.000000
61.8000,24.365647,16.000000,2.000000,0.000000
61.9000,24.440572,16.000000,2.000000,0.000000
62.0000,24.515497,16.000000,2.000000,0.000000
62.1000,24.590422,16.000000,2.000000,0.000000
62.2000,24.665348,16.000000,2.000000,0.000000
62.3000,24.740273,16.000000,2.000000,0.000000
62.4000,24.815198,16.000000,2.000000,0.000000
62.5000,24.890123,16.000000,2.000000,0.000000
62.6000,24.965048,16.000000,2.000000,0.000000
62.7000,25.039973,16.000000,2.000000,0.000000
62.8000,25.114899,16.000000,2.000000,0.000000
62.9000,25.189824,16.000000,2.000000,0.000000
63.0000,25.264749,16.000000,2.000000,0.000000
63.1000,25.339674,16.000000,2.000000,0.000000
63.2000,25.414599,16.000000,2.000000,0.000000
63.3000,25.489524,16.000000,2.000000,0.000000
63.4000,25.564450,16.000000,2.000000,0.000000
63.5000,25.639375,16.000000,2.000000,0.000000
63.6000,25.714300,16.000000,2.000000,0.000000
63.7000,25.714300,15.925000,2.000000,-1.570796
63.8000,25.714300,15.850000,2.000000,-1.570796
63.9000,25.714300,15.775000,2.000000,-1.570796
64.0000,25.714300,15.700000,2.000000,-1.570796
64.1000,25.714300,15.625000,2.000000,-1.570796
64.2000,25.714300,15.550000,2.000000,-1.570796
64.3000,25.714300,15.475000,2.000000,-1.570796
64.4000,25.714300,15.400000,2.000000,-1.570796
64.5000,25.714300,15.325000,2.000000,-1.570796
64.6000,25.714300,15.250000,2.000000,-1.570796
64.7000,25.714300,15.175000,2.000000,-1.570796
64.8000,25.714300,15.100000,2.000000,-1.570796
64.9000,25.714300,15.025000,2.000000,-1.570796
65.0000,25.714300,14.950000,2.000000,-1.570796
65.1000,25.714300,14.875000,2.000000,-1.570796
65.2000,25.714300,14.800000,2.000000,-1.570796
65.3000,25.714300,14.725000,2.000000,-1.570796
65.4000,25.714300,14.650000,2.000000,-1.570796
65.5000,25.714300,14.575000,2.000000,-1.570796
65.6000,25.714300,14.500000,2.000000,-1.570796
65.7000,25.714300,14.425000,2.000000,-1.570796
65.8000,25.714300,14.350000,2.000000,-1.570796
65.9000,25.714300,14.275000,2.000000,-1.570796
66.0000,25.714300,14.200000,2.000000,-1.570796
66.1000,25.714300,14.125000,2.000000,-1.570796
66.2000,25.714300,14.050000,2.000000,-1.570796
66.3000,25.714300,13.975000,2.000000,-1.570796
66.4000,25.714300,13.900000,2.000000,-1.570796
66.5000,25.714300,13.825000,2.000000,-1.570796
66.6000,25.714300,13.750000,2.000000,-1.570796
66.7000,25.714300,13.675000,2.000000,-1.570796
66.8000,25.714300,13.600000,2.000000,-1.570796
66.9000,25.714300,13.525000,2.000000,-1.570796
67.0000,25.714300,13.450000,2.000000,-1.570796
67.1000,25.714300,13.375000,2.000000,-1.570796
67.2000,25.714300,13.300000,2.000000,-1.570796
67.3000,25.714300,13.225000,2.000000,-1.570796
67.4000,25.714300,13.150000,2.000000,-1.570796
67.5000,25.714300,13.075000,2.000000,-1.570796
67.6000,25.714300,13.000000,2.000000,-1.570796
67.7000,25.714300,12.925000,2.000000,-1.570796
67.8000,25.714300,12.850000,2.000000,-1.570796
67.9000,25.714300,12.775000,2.000000,-1.570796
68.0000,25.714300,12.700000,2.000000,-1.570796
68.1000,25.714300,12.625000,2.000000,-1.570796
68.2000,25.714300,12.550000,2.000000,-1.570796
68.3000,25.714300,12.475000,2.000000,-1.570796
68.4000,25.714300,12.400000,2.000000,-1.570796
68.5000,25.714300,12.325000,2.000000,-1.570796
68.6000,25.714300,12.250000,2.000000,-1.570796
68.7000,25.714300,12.175000,2.000000,-1.570796
68.8000,25.714300,12.100000,2.000000,-1.570796
68.9000,25.714300,12.025000,2.000000,-1.570796
69.0000,25.714300,11.950000,2.000000,-1.570796
69.1000,25.714300,11.875000,2.000000,-1.570796
69.2000,25.714300,11.800000,2.000000,-1.570796
69.3000,25.714300,11.725000,2.000000,-1.570796
69.4000,25.714300,11.650000,2.000000,-1.570796
69.5000,25.714300,11.575000,2.000000,-1.570796
69.6000,25.714300,11.500000,2.000000,-1.570796
69.7000,25.714300,11.425000,2.000000,-1.570796
69.8000,25.714300,11.350000,2.000000,-1.570796
69.9000,25.714300,11.275000,2.000000,-1.570796
70.0000,25.714300,11.200000,2.000000,-1.570796
70.1000,25.714300,11.125000,2.000000,-1.570796
70.2000,25.714300,11.050000,2.000000,-1.570796
70.3000,25.714300,10.975000,2.000000,-1.570796
70.4000,25.714300,10.900000,2.000000,-1.570796
70.5000,25.714300,10.825000,2.000000,-1.570796
70.6000,25.714300,10.750000,2.000000,-1.570796
70.7000,25.714300,10.675000,2.000000,-1.570796
70.8000,25.714300,10.600000,2.000000,-1.570796
70.9000,25.714300,10.525000,2.000000,-1.570796
71.0000,25.714300,10.450000,2.000000,-1.570796
71.1000,25.714300,10.375000,2.000000,-1.570796
71.2000,25.714300,10.300000,2.000000,-1.570796
71.3000,25.714300,10.225000,2.000000,-1.570796
71.4000,25.714300,10.150000,2.000000,-1.570796
71.5000,25.714300,10.075000,2.000000,-1.570796
71.6000,25.714300,10.000000,2.000000,-1.570796
71.7000,25.714300,9.925000,2.000000,-1.570796
71.8000,25.714300,9.850000,2.000000,-1.570796
71.9000,25.714300,9.775000,2.000000,-1.570796
72.0000,25.714300,9.700000,2.000000,-1.570796
72.1000,25.714300,9.625000,2.000000,-1.570796
72.2000,25.714300,9.550000,2.000000,-1.570796
72.3000,25.714300,9.475000,2.000000,-1.570796
72.4000,25.714300,9.400000,2.000000,-1.570796
72.5000,25.714300,9.325000,2.000000,-1.570796
72.6000,25.714300,9.250000,2.000000,-1.570796
72.7000,25.714300,9.175000,2.000000,-1.570796
72.8000,25.714300,9.100000,2.000000,-1.570796
72.9000,25.714300,9.025000,2.000000,-1.570796
73.0000,25.714300,8.950000,2.000000,-1.570796
73.1000,25.714300,8.875000,2.000000,-1.570796
73.2000,25.714300,8.800000,2.000000,-1.570796
73.3000,25.714300,8.725000,2.000000,-1.570796
73.4000,25.714300,8.650000,2.000000,-1.570796
73.5000,25.714300,8.575000,2.000000,-1.570796
73.6000,25.714300,8.500000,2.000000,-1.570796
73.7000,25.714300,8.425000,2.000000,-1.570796
73.8000,25.714300,8.350000,2.000000,-1.570796
73.9000,25.714300,8.275000,2.000000,-1.570796
74.0000,25.714300,8.200000,2.000000,-1.570796
74.1000,25.714300,8.125000,2.000000,-1.570796
74.2000,25.714300,8.050000,2.000000,-1.570796
74.3000,25.714300,7.975000,2.000000,-1.570796
74.4000,25.714300,7.900000,2.000000,-1.570796
74.5000,25.714300,7.825000,2.000000,-1.570796
74.6000,25.714300,7.750000,2.000000,-1.570796
74.7000,25.714300,7.675000,2.000000,-1.570796
74.8000,25.714300,7.600000,2.000000,-1.570796
74.9000,25.714300,7.525000,2.000000,-1.570796
75.0000,25.714300,7.450000,2.000000,-1.570796
75.1000,25.714300,7.375000,2.000000,-1.570796
75.2000,25.714300,7.300000,2.000000,-1.570796
75.3000,25.714300,7.225000,2.000000,-1.570796
75.4000,25.714300,7.150000,2.000000,-1.570796
75.5000,25.714300,7.075000,2.000000,-1.570796
75.6000,25.714300,7.000000,2.000000,-1.570796
75.7000,25.714300,6.925000,2.000000,-1.570796
75.8000,25.714300,6.850000,2.000000,-1.570796
75.9000,25.714300,6.775000,2.000000,-1.570796
76.0000,25.714300,6.700000,2.000000,-1.570796
76.1000,25.714300,6.625000,2.000000,-1.570796
76.2000,25.714300,6.550000,2.000000,-1.570796
76.3000,25.714300,6.475000,2.000000,-1.570796
76.4000,25.714300,6.400000,2.000000,-1.570796
76.5000,25.714300,6.325000,2.000000,-1.570796
76.6000,25.714300,6.250000,2.000000,-1.570796
76.7000,25.714300,6.175000,2.000000,-1.570796
76.8000,25.714300,6.100000,2.000000,-1.570796
76.9000,25.714300,6.025000,2.000000,-1.570796
77.0000,25.714300,5.950000,2.000000,-1.570796
77.1000,25.714300,5.875000,2.000000,-1.570796
77.2000,25.714300,5.800000,2.000000,-1.570796
77.3000,25.714300,5.725000,2.000000,-1.570796
77.4000,25.714300,5.650000,2.000000,-1.570796
77.5000,25.714300,5.575000,2.000000,-1.570796
77.6000,25.714300,5.500000,2.000000,-1.570796
77.7000,25.714300,5.425000,2.000000,-1.570796
77.8000,25.714300,5.350000,2.000000,-1.570796
77.9000,25.714300,5.275000,2.000000,-1.570796
78.0000,25.714300,5.200000,2.000000,-1.570796
78.1000,25.714300,5.125000,2.000000,-1.570796
78.2000,25.714300,5.050000,2.000000,-1.570796
78.3000,25.714300,4.975000,2.000000,-1.570796
78.4000,25.714300,4.900000,2.000000,-1.570796
78.5000,25.714300,4.825000,2.000000,-1.570796
78.6000,25.714300,4.750000,2.000000,-1.570796
78.7000,25.714300,4.675000,2.000000,-1.570796
78.8000,25.714300,4.600000,2.000000,-1.570796
78.9000,25.714300,4.525000,2.000000,-1.570796
79.0000,25.714300,4.450000,2.000000,-1.570796
79.1000,25.714300,4.375000,2.000000,-1.570796
79.2000,25.714300,4.300000,2.000000,-1.570796
79.3000,25.714300,4.225000,2.000000,-1.570796
79.4000,25.714300,4.150000,2.000000,-1.570796
79.5000,25.714300,4.075000,2.000000,-1.570796
79.6000,25.714300,4.000000,2.000000,-1.570796
79.7000,25.714300,4.000000,2.000000,-1.570796
79.8000,25.714300,4.000000,2.000000,-1.570796
79.9000,25.714300,4.000000,2.000000,-1.570796
80.0000,25.714300,4.000000,2.000000,-1.570796
80.1000,25.714300,4.000000,2.000000,-1.570796
80.2000,25.714300,4.000000,2.000000,-1.570796
80.3000,25.714300,4.000000,2.000000,-1.570796
80.4000,25.714300,4.000000,2.000000,-1.570796
80.5000,25.714300,4.000000,2.000000,-1.570796
80.6000,25.714300,4.000000,2.000000,-1.570796
80.7000,25.714300,4.000000,2.000000,-1.570796
80.8000,25.714300,4.000000,2.000000,-1.570796
80.9000,25.714300,4.000000,2.000000,-1.570796
81.0000,25.714300,4.000000,2.000000,-1.570796
81.1000,25.714300,4.000000,2.000000,-1.570796
81.2000,25.714300,4.000000,2.000000,-1.570796
81.3000,25.714300,4.000000,2.000000,-1.570796
81.4000,25.714300,4.000000,2.000000,-1.570796
81.5000,25.714300,4.000000,2.000000,-1.570796
81.6000,25.714300,4.000000,2.000000,-1.570796
81.7000,25.639112,4.000000,2.000000,3.141593
81.8000,25.563923,4.000000,2.000000,3.141593
81.9000,25.488735,4.000000,2.000000,3.141593
82.0000,25.413547,4.000000,2.000000,3.141593
82.1000,25.338358,4.000000,2.000000,3.141593
82.2000,25.263170,4.000000,2.000000,3.141593
82.3000,25.187982,4.000000,2.000000,3.141593
82.4000,25.112794,4.000000,2.000000,3.141593
82.5000,25.037605,4.000000,2.000000,3.141593
82.6000,24.962417,4.000000,2.000000,3.141593
82.7000,24.887229,4.000000,2.000000,3.141593
82.8000,24.812040,4.000000,2.000000,3.141593
82.9000,24.736852,4.000000,2.000000,3.141593
83.0000,24.661664,4.000000,2.000000,3.141593
83.1000,24.586475,4.000000,2.000000,3.141593
83.2000,24.511287,4.000000,2.000000,3.141593
83.3000,24.436099,4.000000,2.000000,3.141593
83.4000,24.360911,4.000000,2.000000,3.141593
83.5000,24.285722,4.000000,2.000000,3.141593
83.6000,24.210534,4.000000,2.000000,3.141593
83.7000,24.135346,4.000000,2.000000,3.141593
83.8000,24.060157,4.000000,2.000000,3.141593
83.9000,23.984969,4.000000,2.000000,3.141593
84.0000,23.909781,4.000000,2.000000,3.141593
84.1000,23.834592,4.000000,2.000000,3.141593
84.2000,23.759404,4.000000,2.000000,3.141593
84.3000,23.684216,4.000000,2.000000,3.141593
84.4000,23.609027,4.000000,2.000000,3.141593
84.5000,23.533839,4.000000,2.000000,3.141593
84.6000,23.458651,4.000000,2.000000,3.141593
84.7000,23.383463,4.000000,2.000000,3.141593
84.8000,23.308274,4.000000,2.000000,3.141593
84.9000,23.233086,4.000000,2.000000,3.141593
85.0000,23.157898,4.000000,2.000000,3.141593
85.1000,23.082709,4.000000,2.000000,3.141593
85.2000,23.007521,4.000000,2.000000,3.141593
85.3000,22.932333,4.000000,2.000000,3.141593
85.4000,22.857144,4.000000,2.000000,3.141593
85.5000,22.781956,4.000000,2.000000,3.141593
85.6000,22.706768,4.000000,2.000000,3.141593
85.7000,22.631580,4.000000,2.000000,3.141593
85.8000,22.556391,4.000000,2.000000,3.141593
85.9000,22.481203,4.000000,2.000000,3.141593
86.0000,22.406015,4.000000,2.000000,3.141593
86.1000,22.330826,4.000000,2.000000,3.141593
86.2000,22.255638,4.000000,2.000000,3.141593
86.3000,22.180450,4.000000,2.000000,3.141593
86.4000,22.105261,4.000000,2.000000,3.141593
86.5000,22.030073,4.000000,2.000000,3.141593
86.6000,21.954885,4.000000,2.000000,3.141593
86.7000,21.879696,4.000000,2.000000,3.141593
86.8000,21.804508,4.000000,2.000000,3.141593
86.9000,21.729320,4.000000,2.000000,3.141593
87.0000,21.654132,4.000000,2.000000,3.141593
87.1000,21.578943,4.000000,2.000000,3.141593
87.2000,21.503755,4.000000,2.000000,3.141593
87.3000,21.428567,4.000000,2.000000,3.141593
87.4000,21.353378,4.000000,2.000000,3.141593
87.5000,21.278190,4.000000,2.000000,3.141593
87.6000,21.203002,4.000000,2.000000,3.141593
87.7000,21.127813,4.000000,2.000000,3.141593
87.8000,21.052625,4.000000,2.000000,3.141593
87.9000,20.977437,4.000000,2.000000,3.141593
88.0000,20.902249,4.000000,2.000000,3.141593
88.1000,20.827060,4.000000,2.000000,3.141593
88.2000,20.751872,4.000000,2.000000,3.141593
88.3000,20.676684,4.000000,2.000000,3.141593
88.4000,20.601495,4.000000,2.000000,3.141593
88.5000,20.526307,4.000000,2.000000,3.141593
88.6000,20.451119,4.000000,2.000000,3.141593
88.7000,20.375930,4.000000,2.000000,3.141593
88.8000,20.300742,4.000000,2.000000,3.141593
88.9000,20.225554,4.000000,2.000000,3.141593
89.0000,20.150365,4.000000,2.000000,3.141593
89.1000,20.075177,4.000000,2.000000,3.141593
89.2000,19.999989,4.000000,2.000000,3.141593
89.3000,19.924801,4.000000,2.000000,3.141593
89.4000,19.849612,4.000000,2.000000,3.141593
89.5000,19.774424,4.000000,2.000000,3.141593
89.6000,19.699236,4.000000,2.000000,3.141593
89.7000,19.624047,4.000000,2.000000,3.141593
89.8000,19.548859,4.000000,2.000000,3.141593
89.9000,19.473671,4.000000,2.000000,3.141593
90.0000,19.398482,4.000000,2.000000,3.141593
90.1000,19.323294,4.000000,2.000000,3.141593
90.2000,19.248106,4.000000,2.000000,3.141593
90.3000,19.172918,4.000000,2.000000,3.141593
90.4000,19.097729,4.000000,2.000000,3.141593
90.5000,19.022541,4.000000,2.000000,3.141593
90.6000,18.947353,4.000000,2.000000,3.141593
90.7000,18.872164,4.000000,2.000000,3.141593
90.8000,18.796976,4.000000,2.000000,3.141593
90.9000,18.721788,4.000000,2.000000,3.141593
91.0000,18.646599,4.000000,2.000000,3.141593
91.1000,18.571411,4.000000,2.000000,3.141593
91.2000,18.496223,4.000000,2.000000,3.141593
91.3000,18.421035,4.000000,2.000000,3.141593
91.4000,18.345846,4.000000,2.000000,3.141593
91.5000,18.270658,4.000000,2.000000,3.141593
91.6000,18.195470,4.000000,2.000000,3.141593
91.7000,18.120281,4.000000,2.000000,3.141593
91.8000,18.045093,4.000000,2.000000,3.141593
91.9000,17.969905,4.000000,2.000000,3.141593
92.0000,17.894716,4.000000,2.000000,3.141593
92.1000,17.819528,4.000000,2.000000,3.141593
92.2000,17.744340,4.000000,2.000000,3.141593
92.3000,17.669151,4.000000,2.000000,3.141593
92.4000,17.593963,4.000000,2.000000,3.141593
92.5000,17.518775,4.000000,2.000000,3.141593
92.6000,17.443587,4.000000,2.000000,3.141593
92.7000,17.368398,4.000000,2.000000,3.141593
92.8000,17.293210,4.000000,2.000000,3.141593
92.9000,17.218022,4.000000,2.000000,3.141593
93.0000,17.142833,4.000000,2.000000,3.141593
93.1000,17.067645,4.000000,2.000000,3.141593
93.2000,16.992457,4.000000,2.000000,3.141593
93.3000,16.917268,4.000000,2.000000,3.141593
93.4000,16.842080,4.000000,2.000000,3.141593
93.5000,16.766892,4.000000,2.000000,3.141593
93.6000,16.691704,4.000000,2.000000,3.141593
93.7000,16.616515,4.000000,2.000000,3.141593
93.8000,16.541327,4.000000,2.000000,3.141593
93.9000,16.466139,4.000000,2.000000,3.141593
94.0000,16.390950,4.000000,2.000000,3.141593
94.1000,16.315762,4.000000,2.000000,3.141593
94.2000,16.240574,4.000000,2.000000,3.141593
94.3000,16.165385,4.000000,2.000000,3.141593
94.4000,16.090197,4.000000,2.000000,3.141593
94.5000,16.015009,4.000000,2.000000,3.141593
94.6000,15.939820,4.000000,2.000000,3.141593
94.7000,15.864632,4.000000,2.000000,3.141593
94.8000,15.789444,4.000000,2.000000,3.141593
94.9000,15.714256,4.000000,2.000000,3.141593
95.0000,15.639067,4.000000,2.000000,3.141593
95.1000,15.563879,4.000000,2.000000,3.141593
95.2000,15.488691,4.000000,2.000000,3.141593
95.3000,15.413502,4.000000,2.000000,3.141593
95.4000,15.338314,4.000000,2.000000,3.141593
95.5000,15.263126,4.000000,2.000000,3.141593
95.6000,15.187937,4.000000,2.000000,3.141593
95.7000,15.112749,4.000000,2.000000,3.141593
95.8000,15.037561,4.000000,2.000000,3.141593
95.9000,14.962373,4.000000,2.000000,3.141593
96.0000,14.887184,4.000000,2.000000,3.141593
96.1000,14.811996,4.000000,2.000000,3.141593
96.2000,14.736808,4.000000,2.000000,3.141593
96.3000,14.661619,4.000000,2.000000,3.141593
96.4000,14.586431,4.000000,2.000000,3.141593
96.5000,14.511243,4.000000,2.000000,3.141593
96.6000,14.436054,4.000000,2.000000,3.141593
96.7000,14.360866,4.000000,2.000000,3.141593
96.8000,14.285678,4.000000,2.000000,3.141593
96.9000,14.210489,4.000000,2.000000,3.141593
97.0000,14.135301,4.000000,2.000000,3.141593
97.1000,14.060113,4.000000,2.000000,3.141593
97.2000,13.984925,4.000000,2.000000,3.141593
97.3000,13.909736,4.000000,2.000000,3.141593
97.4000,13.834548,4.000000,2.000000,3.141593
97.5000,13.759360,4.000000,2.000000,3.141593
97.6000,13.684171,4.000000,2.000000,3.141593
97.7000,13.608983,4.000000,2.000000,3.141593
97.8000,13.533795,4.000000,2.000000,3.141593
97.9000,13.458606,4.000000,2.000000,3.141593
98.0000,13.383418,4.000000,2.000000,3.141593
98.1000,13.308230,4.000000,2.000000,3.141593
98.2000,13.233042,4.000000,2.000000,3.141593
98.3000,13.157853,4.000000,2.000000,3.141593
98.4000,13.082665,4.000000,2.000000,3.141593
98.5000,13.007477,4.000000,2.000000,3.141593
98.6000,12.932288,4.000000,2.000000,3.141593
98.7000,12.857100,4.000000,2.000000,3.141593
98.8000,12.857100,4.074766,2.000000,1.570796
98.9000,12.857100,4.149533,2.000000,1.570796
99.0000,12.857100,4.224299,2.000000,1.570796
99.1000,12.857100,4.299065,2.000000,1.570796
99.2000,12.857100,4.373832,2.000000,1.570796
99.3000,12.857100,4.448598,2.000000,1.570796
99.4000,12.857100,4.523364,2.000000,1.570796
99.5000,12.857100,4.598131,2.000000,1.570796
99.6000,12.857100,4.672897,2.000000,1.570796
99.7000,12.857100,4.747664,2.000000,1.570796
99.8000,12.857100,4.822430,2.000000,1.570796
99.9000,12.857100,4.897196,2.000000,1.570796
100.0000,12.857100,4.971963,2.000000,1.570796
100.1000,12.857100,5.046729,2.000000,1.570796
100.2000,12.857100,5.121495,2.000000,1.570796
100.3000,12.857100,5.196262,2.000000,1.570796
100.4000,12.857100,5.271028,2.000000,1.570796
100.5000,12.857100,5.345794,2.000000,1.570796
100.6000,12.857100,5.420561,2.000000,1.570796
100.7000,12.857100,5.495327,2.000000,1.570796
100.8000,12.857100,5.570093,2.000000,1.570796
100.9000,12.857100,5.644860,2.000000,1.570796
101.0000,12.857100,5.719626,2.000000,1.570796
101.1000,12.857100,5.794393,2.000000,1.570796
101.2000,12.857100,5.869159,2.000000,1.570796
101.3000,12.857100,5.943925,2.000000,1.570796
101.4000,12.857100,6.018692,2.000000,1.570796
101.5000,12.857100,6.093458,2.000000,1.570796
101.6000,12.857100,6.168224,2.000000,1.570796
101.7000,12.857100,6.242991,2.000000,1.570796
101.8000,12.857100,6.317757,2.000000,1.570796
101.9000,12.857100,6.392523,2.000000,1.570796
102.0000,12.857100,6.467290,2.000000,1.570796
102.1000,12.857100,6.542056,2.000000,1.570796
102.2000,12.857100,6.616822,2.000000,1.570796
102.3000,12.857100,6.691589,2.000000,1.570796
102.4000,12.857100,6.766355,2.000000,1.570796
102.5000,12.857100,6.841121,2.000000,1.570796
102.6000,12.857100,6.915888,2.000000,1.570796
102.7000,12.857100,6.990654,2.000000,1.570796
102.8000,12.857100,7.065421,2.000000,1.570796
102.9000,12.857100,7.140187,2.000000,1.570796
103.0000,12.857100,7.214953,2.000000,1.570796
103.1000,12.857100,7.289720,2.000000,1.570796
103.2000,12.857100,7.364486,2.000000,1.570796
103.3000,12.857100,7.439252,2.000000,1.570796
103.4000,12.857100,7.514019,2.000000,1.570796
103.5000,12.857100,7.588785,2.000000,1.570796
103.6000,12.857100,7.663551,2.000000,1.570796
103.7000,12.857100,7.738318,2.000000,1.570796
103.8000,12.857100,7.813084,2.000000,1.570796
103.9000,12.857100,7.887850,2.000000,1.570796
104.0000,12.857100,7.962617,2.000000,1.570796
104.1000,12.857100,8.037383,2.000000,1.570796
104.2000,12.857100,8.112150,2.000000,1.570796
104.3000,12.857100,8.186916,2.000000,1.570796
104.4000,12.857100,8.261682,2.000000,1.570796
104.5000,12.857100,8.336449,2.000000,1.570796
104.6000,12.857100,8.411215,2.000000,1.570796
104.7000,12.857100,8.485981,2.000000,1.570796
104.8000,12.857100,8.560748,2.000000,1.570796
104.9000,12.857100,8.635514,2.000000,1.570796
105.0000,12.857100,8.710280,2.000000,1.570796
105.1000,12.857100,8.785047,2.000000,1.570796
105.2000,12.857100,8.859813,2.000000,1.570796
105.3000,12.857100,8.934579,2.000000,1.570796
105.4000,12.857100,9.009346,2.000000,1.570796
105.5000,12.857100,9.084112,2.000000,1.570796
105.6000,12.857100,9.158879,2.000000,1.570796
105.7000,12.857100,9.233645,2.000000,1.570796
105.8000,12.857100,9.308411,2.000000,1.570796
105.9000,12.857100,9.383178,2.000000,1.570796
106.0000,12.857100,9.457944,2.000000,1.570796
106.1000,12.857100,9.532710,2.000000,1.570796
106.2000,12.857100,9.607477,2.000000,1.570796
106.3000,12.857100,9.682243,2.000000,1.570796
106.4000,12.857100,9.757009,2.000000,1.570796
106.5000,12.857100,9.831776,2.000000,1.570796
106.6000,12.857100,9.906542,2.000000,1.570796
106.7000,12.857100,9.981308,2.000000,1.570796
106.8000,12.857100,10.056075,2.000000,1.570796
106.9000,12.857100,10.130841,2.000000,1.570796
107.0000,12.857100,10.205607,2.000000,1.570796
107.1000,12.857100,10.280374,2.000000,1.570796
107.2000,12.857100,10.355140,2.000000,1.570796
107.3000,12.857100,10.429907,2.000000,1.570796
107.4000,12.857100,10.504673,2.000000,1.570796
107.5000,12.857100,10.579439,2.000000,1.570796
107.6000,12.857100,10.654206,2.000000,1.570796
107.7000,12.857100,10.728972,2.000000,1.570796
107.8000,12.857100,10.803738,2.000000,1.570796
107.9000,12.857100,10.878505,2.000000,1.570796
108.0000,12.857100,10.953271,2.000000,1.570796
108.1000,12.857100,11.028037,2.000000,1.570796
108.2000,12.857100,11.102804,2.000000,1.570796
108.3000,12.857100,11.177570,2.000000,1.570796
108.4000,12.857100,11.252336,2.000000,1.570796
108.5000,12.857100,11.327103,2.000000,1.570796
108.6000,12.857100,11.401869,2.000000,1.570796
108.7000,12.857100,11.476636,2.000000,1.570796
108.8000,12.857100,11.551402,2.000000,1.570796
108.9000,12.857100,11.626168,2.000000,1.570796
109.0000,12.857100,11.700935,2.000000,1.570796
109.1000,12.857100,11.775701,2.000000,1.570796
109.2000,12.857100,11.850467,2.000000,1.570796
109.3000,12.857100,11.925234,2.000000,1.570796
109.4000,12.857100,12.000000,2.000000,1.570796
109.5000,12.857100,12.000000,2.000000,1.570796
109.6000,12.857100,12.000000,2.000000,1.570796
109.7000,12.857100,12.000000,2.000000,1.570796
109.8000,12.857100,12.000000,2.000000,1.570796
109.9000,12.857100,12.000000,2.000000,1.570796
110.0000,12.857100,12.000000,2.000000,1.570796
110.1000,12.857100,12.000000,2.000000,1.570796
110.2000,12.857100,12.000000,2.000000,1.570796
110.3000,12.857100,12.000000,2.000000,1.570796
110.4000,12.857100,12.000000,2.000000,1.570796
110.5000,12.857100,12.000000,2.000000,1.570796
110.6000,12.857100,12.000000,2.000000,1.570796
110.7000,12.857100,12.000000,2.000000,1.570796
110.8000,12.857100,12.000000,2.000000,1.570796
110.9000,12.857100,12.000000,2.000000,1.570796
